Data_Source;Airline_name;Aircraft_Type;Category;Flight_Type;Count;Total_seat;Seat_Class;Seat_Type;Seat_Position;Recline;Premium;Pitch_minimum;Pitch_maximum;Width;Bedlength_maximum;Bedlength_minimum;Music;VideoType;Power_available;Power_kind;Usb_available;Usb_kind;Rating
SeatGuru;british-airways;Boeing 747-400 D;BUSINESS;long haul;66;275;Club World;FLAT_BED;EXIT_ROW;;F;73.0;73.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 747-400 D;PREMIUM;long haul;30;275;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;british-airways;Boeing 747-400 D;PREMIUM;long haul;30;275;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 747-400 D;PREMIUM;long haul;30;275;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 747-400 D;ECONOMY;long haul;145;275;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 747-400 D;ECONOMY;long haul;145;275;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;british-airways;Boeing 747-400 D;ECONOMY;long haul;145;275;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;british-airways;Boeing 747-400 D;FIRST;long haul;14;275;First Class;OPEN_SUITE;NORMAL;;S;79.0;79.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;british-airways;Boeing 747-400 D;ECONOMY;long haul;145;275;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;british-airways;Boeing 747-400 D;ECONOMY;long haul;145;275;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 747-400 D;BUSINESS;long haul;20;275;Club World;FLAT_BED;BULKHEAD;;F;73.0;73.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 747-400 D;BUSINESS;long haul;20;275;Club World;FLAT_BED;BULKHEAD;;F;73.0;73.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 747-400 D;BUSINESS;long haul;20;275;Club World;FLAT_BED;NORMAL;;F;73.0;73.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 747-400 D;BUSINESS;long haul;20;275;Club World;FLAT_BED;EXIT_ROW;;F;73.0;73.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 747-400 D;BUSINESS;long haul;20;275;Club World;FLAT_BED;NORMAL;;F;73.0;73.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200;FIRST;long haul;14;224;First Class;OPEN_SUITE;BULKHEAD;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777-200;BUSINESS;long haul;48;224;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200;BUSINESS;long haul;48;224;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200;BUSINESS;long haul;48;224;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200;BUSINESS;long haul;48;224;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200;FIRST;long haul;14;224;First Class;OPEN_SUITE;NORMAL;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 777-200;PREMIUM;long haul;40;224;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;british-airways;Boeing 777-200;PREMIUM;long haul;40;224;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200;PREMIUM;long haul;40;224;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200;ECONOMY;long haul;122;224;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;british-airways;Boeing 777-200;ECONOMY;long haul;122;224;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200;ECONOMY;long haul;122;224;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200;ECONOMY;long haul;122;224;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200;ECONOMY;long haul;122;224;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;british-airways;Boeing 777-200;FIRST;long haul;14;224;First Class;OPEN_SUITE;NORMAL;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777-200B 2;BUSINESS;long haul;48;276;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;YES;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200B 2;BUSINESS;long haul;48;276;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;YES;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200B 2;BUSINESS;long haul;48;276;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;YES;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200B 2;PREMIUM;long haul;24;276;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;YES;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;british-airways;Boeing 777-200B 2;PREMIUM;long haul;24;276;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;YES;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200B 2;ECONOMY;long haul;203;276;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;17.5;;;YES;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 777-200B 2;ECONOMY;long haul;203;276;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;YES;ON_DEMAND;NONE;;NONE;;3
SeatGuru;british-airways;Boeing 777-200B 2;ECONOMY;long haul;203;276;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;YES;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 777-200B 2;ECONOMY;long haul;203;276;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;YES;ON_DEMAND;NONE;;NONE;;1
SeatGuru;british-airways;Boeing 777-200B 2;BUSINESS;long haul;48;276;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;YES;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;british-airways;Boeing 777-200B 2;ECONOMY;long haul;203;276;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;YES;ON_DEMAND;NONE;;NONE;;1
SeatGuru;british-airways;Boeing 777-200B 2;ECONOMY;long haul;203;276;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;YES;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 777-200B 2;BUSINESS;long haul;48;276;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;YES;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;british-airways;Boeing 777-200B 2;BUSINESS;long haul;48;276;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;YES;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200ER;BUSINESS;long haul;40;284;Club World;FLAT_BED;BULKHEAD;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200ER;BUSINESS;long haul;40;284;Club World;FLAT_BED;NORMAL;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200ER;PREMIUM;long haul;24;284;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;british-airways;Boeing 777-200ER;PREMIUM;long haul;24;284;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;british-airways;Boeing 777-200ER;BUSINESS;long haul;40;284;Club World;FLAT_BED;BULKHEAD;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;CREW_REST;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;british-airways;Boeing 777-200ER;ECONOMY;long haul;219;284;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;british-airways;Boeing 777-200ER;BUSINESS;long haul;40;284;Club World;FLAT_BED;NORMAL;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200 3;BUSINESS;long haul;32;336;Club World;FLAT_BED;BULKHEAD;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200 3;BUSINESS;long haul;32;336;Club World;FLAT_BED;BULKHEAD;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200 3;PREMIUM;long haul;52;336;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200 3;PREMIUM;long haul;52;336;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200 3;BUSINESS;long haul;32;336;Club World;FLAT_BED;NORMAL;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200 3;ECONOMY;long haul;252;336;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;british-airways;Boeing 777-200 3;ECONOMY;long haul;252;336;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 777-200 3;ECONOMY;long haul;252;336;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200 3;ECONOMY;long haul;252;336;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;british-airways;Boeing 777-200 3;ECONOMY;long haul;252;336;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200 3;BUSINESS;long haul;32;336;Club World;FLAT_BED;NORMAL;;F;73.0;73.0;20.0;72.0;72.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 777-200 3;ECONOMY;long haul;252;336;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;18.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;british-airways;Boeing 777 300;FIRST;long haul;14;299;First Class;OPEN_SUITE;BULKHEAD;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 777 300;FIRST;long haul;14;299;First Class;OPEN_SUITE;BULKHEAD;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;BUSINESS;long haul;56;299;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;BUSINESS;long haul;56;299;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 777 300;BUSINESS;long haul;56;299;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;FIRST;long haul;14;299;First Class;OPEN_SUITE;NORMAL;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 777 300;PREMIUM;long haul;44;299;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;PREMIUM;long haul;44;299;World Traveller Plus;RECLINER;EXIT_ROW;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;1
SeatGuru;british-airways;Boeing 777 300;PREMIUM;long haul;44;299;World Traveller Plus;RECLINER;EXIT_ROW;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;5
SeatGuru;british-airways;Boeing 777 300;PREMIUM;long haul;44;299;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;5
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;FIRST;long haul;14;299;First Class;OPEN_SUITE;NORMAL;;S;78.0;78.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;2
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;1
SeatGuru;british-airways;Boeing 777 300;ECONOMY;long haul;185;299;World Traveller;STANDARD;CREW_REST;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;CONNECT;3
SeatGuru;british-airways;Boeing 787-8;BUSINESS;long haul;35;214;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 787-8;BUSINESS;long haul;35;214;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 787-8;PREMIUM;long haul;25;214;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 787-8;PREMIUM;long haul;25;214;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 787-8;PREMIUM;long haul;25;214;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 787-8;BUSINESS;long haul;35;214;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 787-8;ECONOMY;long haul;154;214;World Traveller;STANDARD;BULKHEAD;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 787-8;ECONOMY;long haul;154;214;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;british-airways;Boeing 787-8;ECONOMY;long haul;154;214;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 787-8;BUSINESS;long haul;35;214;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 787-8;ECONOMY;long haul;154;214;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;british-airways;Boeing 787-8;ECONOMY;long haul;154;214;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;british-airways;Boeing 787-9;FIRST;long haul;8;216;First Class;OPEN_SUITE;BULKHEAD;;S;73.0;73.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;BUSINESS;long haul;42;216;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;BUSINESS;long haul;42;216;Club World;FLAT_BED;BULKHEAD;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;british-airways;Boeing 787-9;BUSINESS;long haul;42;216;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;PREMIUM;long haul;39;216;World Traveller Plus;RECLINER;BULKHEAD;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;PREMIUM;long haul;39;216;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;FIRST;long haul;8;216;First Class;OPEN_SUITE;NORMAL;;S;73.0;73.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;PREMIUM;long haul;39;216;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;british-airways;Boeing 787-9;PREMIUM;long haul;39;216;World Traveller Plus;RECLINER;NORMAL;;R;38.0;38.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;british-airways;Boeing 787-9;ECONOMY;long haul;127;216;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;british-airways;Boeing 787-9;ECONOMY;long haul;127;216;World Traveller;STANDARD;EXIT_ROW;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;british-airways;Boeing 787-9;ECONOMY;long haul;127;216;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;british-airways;Boeing 787-9;ECONOMY;long haul;127;216;World Traveller;STANDARD;NORMAL;;N;31.0;31.0;17.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;british-airways;Boeing 787-9;BUSINESS;long haul;42;216;Club World;FLAT_BED;NORMAL;;F;72.0;72.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;british-airways;Embraer 170 A;BUSINESS;short haul;52;76;Club Europe;STANDARD;BULKHEAD;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;british-airways;Embraer 170 A;BUSINESS;short haul;52;76;Club Europe;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;british-airways;Embraer 170 A;ECONOMY;short haul;24;76;Euro Traveller;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;british-airways;Embraer 170 A;ECONOMY;short haul;24;76;Euro Traveller;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;british-airways;Embraer 170 B;ECONOMY;short haul;76;76;UK Domestic;STANDARD;BULKHEAD;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;british-airways;Embraer 170 B;ECONOMY;short haul;76;76;UK Domestic;STANDARD;NORMAL;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;british-airways;Embraer 170 B;ECONOMY;short haul;76;76;UK Domestic;STANDARD;NORMAL;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;british-airways;Embraer 190 A;ECONOMY;short haul;98;98;UK Domestic;STANDARD;BULKHEAD;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;british-airways;Embraer 190 A;ECONOMY;short haul;98;98;UK Domestic;STANDARD;NORMAL;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;british-airways;Embraer 190 A;ECONOMY;short haul;98;98;UK Domestic;STANDARD;NORMAL;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;british-airways;Embraer 190 A;ECONOMY;short haul;98;98;UK Domestic;STANDARD;EXIT_ROW;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;british-airways;Embraer 190 A;ECONOMY;short haul;98;98;UK Domestic;STANDARD;NORMAL;;N;31.0;31.0;18;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;british-airways;Embraer 190 B;ECONOMY;short haul;38;98;Club Europe;STANDARD;BULKHEAD;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;british-airways;Embraer 190 B;ECONOMY;short haul;38;98;Club Europe;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;british-airways;Embraer 190 B;ECONOMY;short haul;60;98;Euro Traveller;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;british-airways;Embraer 190 B;ECONOMY;short haul;60;98;Euro Traveller;STANDARD;EXIT_ROW;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;british-airways;Embraer 190 B;ECONOMY;short haul;60;98;Euro Traveller;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;british-airways;Embraer 190 B;ECONOMY;short haul;60;98;Euro Traveller;STANDARD;NORMAL;;N;30.0;30.0;18;;;NONE;NONE;NONE;;NONE;;1
